Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0  28
5     0   0   0   0   0   0   0   0  86
6     0   0   0   0   0   0   0   0 113
7     0   0   0   0   0   0   0   0 180
8     0   0   0   0   0   0   0   0 180
9     0   0   0   0   0   0   0   0 180
10    0   0   0   0   0   0   0   0 180
11    0   0 141   0   0   0   0   0 141
12    0   0 180   0   0   0   0   0 180
13    0   0 130   0   0   0   0   0 180
14    0   0 137   0   0   0   0   0 180
15    0   0 176   0   0   0   0   0 109
16    0   0 118   0 180   0   0   0 180
17  180   0 180   0 110   0   0   0 180
18  180   0 180   0 121   0   0   0 180
19  180   0 180   0  16   0   0   0 180
20  180   0 144   0  14   0   0   0   0
21  180   0 179   0 180   0   0   0   0
22  180   0 180  37  37   0   0   0   0
23  180   0 180  48  36   0   0   0   0
24  180   0 180 102   0   0   0   0   0
25  180   0   0  93   0   0   0   0   0
26  180   0   0  99   0   0   0   0   0
27  180   0   0 129 140   0   0   0   0
28  140   0   0 140  82   0   0   0   0
29  140   0   0 171  71   0   0   0   0
