Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0  10
4     0   0   0   0   0   0   0   0  22
5     0   0   0   0   0   0   0   0  19
6     0   0   0   0  23   0   0   0  23
7     0   0   0   0  25   0   0   0  16
8     0   0   0   0  13   0   0   0  13
9     0   0   0   0  20   0   0   0  20
10    0   0   0   0  40   0   0   0   9
11    0   0   0   0  12   0   0   0  12
12    0   0   0  14  14   0   0   0  14
13    0   0   0  17  10   0   0   0   0
14    0   0   0   6  17   0   0   0   0
15    0   0   0   9  28   0   0   0   0
16    0   0   0   2  47   0   0   0   0
17    0   0   0  77  77   0   0   0   0
18   69   0   0  69  28   0   0   0   0
19   69   0   0  42  46   0   0   0   0
20   69   0   0  49  79   0   0   0   0
21   69   0   0  80 146   0   0   0   0
22   69   0   0  76   0   0   0   0   0
23  152   0   0 152   0   0   0   0   0
24  152   0   0 180   0   0   0   0   0
25  152   0   0 180   0   0   0   0   0
26  152   0   0   0   0   0   0   0   0
27  152   0   0   0   0   0   0   0   0
28  152   0   0   0   0   0   0   0   0
29  152   0   0   0   0   0   0   0   0
