Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   4
4     0   0   0   0   0   0   0   0   5
5     0   0   0   0   0   0   0   0   6
6     0   0   0   0  10   0   0   0  10
7     0   0   0   0  12   0   0   0   8
8     0   0   0   0  15   0   0   0   9
9     0   0   0   0   4   0   0   0  15
10    0   0   0   0   3   0   0   0   8
11    0   0   0   0  11   0   0   0  11
12    0   0   0  21  21   0   0   0   6
13    0   0   0  35  31   0   0   0   5
14    0   0   0  12  30   0   0   0   0
15    0   0   0  22  38   0   0   0   0
16    0   0   0  40  48   0   0   0   0
17    0   0   0  78  78   0   0   0   0
18  101   0   0 101  47   0   0   0   0
19  101   0   0 157  85   0   0   0   0
20  101   0   0 180 140   0   0   0   0
21  101   0   0 180   0   0   0   0   0
22  101   0   0 180   0   0   0   0   0
23  139   0   0 139   0   0   0   0   0
24  139   0   0 180   0   0   0   0   0
25  139   0   0 148   0   0   0   0   0
26  139   0   0   0   0   0   0   0   0
27  139   0   0   0   0   0   0   0   0
28  139   0   0   0   0   0   0   0   0
29  139   0   0   0   0   0   0   0   0
