Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   1
3     0   0   0   0   0   0   0   0   2
4     0   0   0   0   0   0   0   0   3
5     0   0   0   0   0   0   0   0   6
6     0   0   0   0   0  11   0   0  11
7     0   0   0   0   0  33   0   0   7
8     0   0   0   0   0  79   0   0   9
9     0   0   0   0   0 180   0   0   9
10    0   0   0   0   0 173   0   0   5
11    0   0   0   0   0  10   0   0  10
12    0   0  22   0  22  22   0   0   0
13    0   0  34   0  25  55   0   0   0
14    0   0  47   0  33  83   0   0   0
15    0   0  83   0  44 180   0   0   0
16    0   0 149   0 102 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0 180 131 131 180   0   0   0
19  180   0 128 163 180 180   0   0   0
20  180   0 180 180 163 180   0   0   0
21  180   0 180  97  61   0   0   0   0
22  180   0 180 180   0   0   0   0   0
23  180   0 180 180 158   0   0   0   0
24  158   0 180 158 160   0   0   0   0
25  158   0 180 180 180   0   0   0   0
26  158   0   0 180 180   0   0   0   0
27  158   0   0 180 180   0   0   0   0
28  158   0   0 180 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
