Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  14
2     0   0   0   0   0   0   0   0  37
3     0   0   0   0   0   0   0   0  68
4     0   0   0   0   0   0   0   0 180
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 119   0   0 180
8     0   0   0   0   0 148   0   0 180
9     0   0   0   0   0 180   0   0 149
10    0   0   0   0   0 180   0   0 162
11    0   0   0   0   0 180   0   0 180
12    0   0   0 180   0 180   0   0 180
13    0   0   0 180   0 156   0   0 180
14    0   0   0 180   0 180   0   0 180
15    0   0   0 180   0 180   0   0 179
16    0   0   0 110   0 180   0   0 180
17    0   0   0 180   0   0   0   0 180
18  180 180   0 180   0   0   0   0 180
19  180 180   0 180   0   0   0   0 180
20  180 180   0 180   0   0   0   0 180
21  180 180   0 180   0 180   0   0 180
22  180 180   0 180   0 180   0   0 180
23  180 180   0 180 180 180   0   0 180
24  180 180   0 180 149 180   0   0   0
25  180 180   0 180 148 180   0   0   0
26  180 180   0 180 180 180   0   0   0
27  180 180   0 144 180 144   0   0   0
28  180 180   0   0 180 118 180   0   0
29  180 180 180   0 180 141  83   0   0
