Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  13
2     0   0   0   0   0   0   0   0  31
3     0   0   0   0   0   0   0   0  38
4     0   0   0   0   0   0   0   0  92
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0  10
8     0   0   0   0   0 180   0   0  16
9     0   0   0   0   0 180   0   0   4
10    0   0   0   0   0 180   0   0   6
11    0   0   0   0   0   4   0   0   6
12    0   0   0   0   6   6   0   0   8
13    0   0   0   0  10  10   0   0  19
14    0   0   0   0  15  11   0   0  30
15    0   0   0   0  13  16   0   0  35
16    0   0   0   0   1   9   0   0  16
17    0   0  16   0  16  16   0   0   0
18    0   0  24   0   9  22   0   0   0
19    0   0  39   0  13   0   0   0   0
20    0   0  17   0  21   0   0   0   0
21    0   0  11   0  31   0   0   0   0
22    0   0  10   0  13   0  13   0  13
23   13   0  20   0  20   0   6   0  31
24   13   0  23   0  21   0   2   0 103
25   13   0  43   0  46   0   4   0 102
26   13   0  30   0  66   0   6   0 148
27   13   0  39   0  16  16  12   0  16
28   16   0  16   0  13  33  13   0  27
29   16   0  25   0  12  49   5   0  55
