Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0   7
4     0   0   0   0   0   0   0   0  10
5     0   0   0   0   0   0   0   0  12
6     0   0   0   0   0   0   0   0  14
7     0   0   0   0   0   0   0   0  11
8     0   0   0   0   0   0   0   0  16
9     0   0   0   0   0   0   0   0  19
10    0   0   0   0   0   0   0   0  32
11    0   0   0   0  59   0   0   0  59
12    0   0   0   0  99   0   0   0 105
13    0   0   0   0  76   0   0   0  85
14    0   0   0   0  52   0   0   0  47
15    0   0   0   0  76   0   0   0  74
16    0   0   0   0  75   0   0   0   0
17    0   0   0  12  12   0   0   0   0
18    0   0   0  13   5   0   0   0   0
19    0   0   0  25   7   0   0   0   0
20    0   0   0  56   9   0   0   0   0
21    0   0   0  65   6   0   0   0   0
22    0   0   0  13  13   0   0   0   0
23   16   0   0  16  29   0   0   0   0
24   16   0   0  31  54   0   0   0   0
25   16   0   0  43  36   0   0   0   0
26   16   0   0  68   0   0   0   0   0
27   16   0   0 123   0   0   0   0   0
28   16   0   0   0   0   0   0   0   0
29   16   0   0   0   0   0   0   0   0
