Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  12
2     0   0   0   0   0   0   0   0  14
3     0   0   0   0   0   0   0   0  15
4     0   0   0   0   0   0   0   0  25
5     0   0   0   0   0   0   0   0  39
6     0   0   0   0   0  70   0   0  70
7     0   0   0   0   0 146   0   0  56
8     0   0   0   0   0 142   0   0  87
9     0   0   0   0   0 180   0   0  44
10    0   0   0   0   0 180   0   0  28
11    0   0   0   0   0  39   0  88  39
12    0   0  88   0  88  88   0 119  40
13    0   0 180   0 167 140   0 177  65
14    0   0 149   0 180 180   0 180  66
15    0   0  80   0 180 180   0 180  50
16    0   0 104   0 180   0   0 156   0
17    0   0 156   0 138   0   0 138   0
18  163   0 163 173 173   0   0 180   0
19  163   0  47 180 180   0   0 180   0
20  163   0  11 180 180   0   0 180   0
21  163   0   8 180 180   0   0  97   0
22  163   0  16 180  74   0   0  74   0
23   28   0  28 180 180   0   0  95   0
24  180   0   0 180 163   0   0 155   0
25  180   0   0 180 180   0   0   0   0
26  180   0   0  92 128   0   0   0   0
27  180   0   0 180   0   0   0   0   0
28  180   0   0 173 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
