Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  16
3     0   0   0   0   0   0   0   0  21
4     0   0   0   0   0   0   0   0  37
5     0   0   0   0   0   0   0   0  49
6     0   0   0   0   0  58   0   0  58
7     0   0   0   0   0 139   0   0  78
8     0   0   0   0   0 132   0   0  93
9     0   0   0   0   0 172   0   0 112
10    0   0   0   0   0 180   0   0  91
11    0   0   0   0   0 146   0   0 146
12    0   0 180   0 180 180   0   0 180
13    0   0 180   0 113 180   0   0 180
14    0   0 180   0 180 180   0   0   0
15    0   0 157   0 180 180   0   0   0
16    0   0 180   0 152 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0 180 180 180 180   0   0   0
19  180   0 180 180  85 180   0   0   0
20  180   0 100 180 133 180   0   0   0
21  180   0 101 180 180   0   0   0   0
22  180   0  64 180 180   0   0   0   0
23  180   0   0 180 180   0   0   0   0
24  180   0   0 180 180   0   0   0   0
25  180   0   0 180  81   0   0   0   0
26  180   0   0 180   0   0   0   0   0
27  180   0   0 180   0   0   0   0   0
28  180   0   0 180   0   0   0   0   0
29  180   0   0 180   0   0   0   0   0
