Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0  18
4     0   0   0   0   0   0   0   0  17
5     0   0   0   0   0   0   0   0  44
6     0   0   0   0   0 105   0   0 105
7     0   0   0   0   0 157   0   0 109
8     0   0   0   0   0  95   0   0 180
9     0   0   0   0   0  60   0   0 180
10    0   0   0   0   0  74   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0 180   0 180 180   0   0 180
13    0   0  50   0 146 180   0   0 180
14    0   0  39   0  73 143   0   0   0
15    0   0  35   0  68 172   0   0   0
16    0   0  52   0 124 180   0   0 180
17    0   0 180   0 143 143   0   0 180
18  143   0 143   0 180 115   0   0 168
19  143   0  53   0 180  80   0   0 180
20  143   0  83   0 180 142   0   0 180
21  143   0 160   0 180   0   0   0 180
22  143   0 102   0  97  97  97   0 180
23   97   0 180   0 180  47  57   0 180
24   97   0 180   0   0  32  63   0 180
25   97   0   0   0   0   2  86   0 180
26   97   0   0   0   0   2 137   0 180
27   97   0   0   0   0   1 170   0 180
28   97 180   1   0   1   1 180   0 180
29   97 175   2   0   2   2 180   0 180
