Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  13
2     0   0   0   0   0   0   0   0  39
3     0   0   0   0   0   0   0   0  96
4     0   0   0   0   0   0   0   0  83
5     0   0   0   0   0   0   0   0  99
6     0   0   0   0   0 180   0 180 180
7     0   0   0   0   0 180   0 180 180
8     0   0   0   0   0 180   0 180 180
9     0   0   0   0   0 180   0 180  90
10    0   0   0   0   0  78   0 180  53
11    0   0   0   0   0  27   0  27  46
12    0  25   0   0  46  46  25  25  99
13    0  29   0   0  93  75  40  72 180
14    0  35   0   0  14  84  31 127 180
15    0  60   0   0  19 132   9 180   0
16    0  74   0   0   4   0  12 180   0
17    0 180   0   0   5   0 180 180   0
18  169 180   5   0   5   0 180  67   0
19  169 180   9   0   9   0 180   0   0
20  169 180  18   0   5   0 162   0   0
21  169 180   8   0   6   0 172   0   0
22  169  95  15   0   4   0 147   0   0
23  115 115   7   0  11  11 180   0   0
24   11  35  11   0  19  13 158   0   0
25   11  58  22   0  15  20  70   0   0
26   11   0  32   0   0  17   0   0   0
27   11   0  48   0   0  23   0   0   0
28   11   0  85   0 121 121   0   0  52
29  121   0  52   0  52  52   0   0  21
