Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  12
2     0   0   0   0   0   0   0   0  16
3     0   0   0   0   0   0   0   0  35
4     0   0   0   0   0   0   0   0  55
5     0   0   0   0   0   0   0   0 150
6     0   0   0   0   0 180   0 180 180
7     0   0   0   0   0 102   0 180 180
8     0   0   0   0   0 149   0 180 180
9     0   0   0   0   0 180   0 180 180
10    0   0   0   0   0 173   0 180 180
11    0   0   0   0   0 180   0 180 180
12    0 180 180   0 180 180 180 180  86
13    0 180 179   0 180 180 180 180  87
14    0 180 157   0 180 180 145 180 180
15    0 180 101   0 180 180 104 180 180
16    0 180  45   0 180 180 158 180 180
17    0 180  39   0  21  21  21 180 180
18   21  24  25   0  25  39  24 180   0
19   21  39   9   0  29  73  39 180   0
20   21  17  18   0  29  99  68 180   0
21   21   9  34   0  18  81 106 180   0
22   21   7  35   0  34  78   0   0 126
23   34   8 126   0 126 126   0   0 180
24   34   4   0   0 167  82   0   0 180
25   34   7   0   0 115 180   0   0 180
26   34   0   0   0 129 180   0   0 180
27   34   0   0   0 140 180   0   0 125
28   34   0 125   0 125 125   0 180 180
29   34   0 180   0 180 177   0 180 180
