Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  28
3     0   0   0   0   0   0   0   0  27
4     0   0   0   0   0   0   0   0  84
5     0   0   0   0   0   0   0   0 135
6     0   0   0   0   0   0   0   0 111
7     0   0   0   0   0   0   0   0 180
8     0   0   0   0   0   0   0   0 180
9     0   0   0   0   0   0   0   0 180
10    0   0   0   0   0   0   0   0 180
11    0   0   0   0   0   0   0   0 180
12    0   0   0   0   0   0   0   0 180
13    0   0   0   0   0   0   0   0  90
14    0   0   0   0   0   0   0   0 180
15    0   0   0   0   0   0   0   0 180
16    0   0   0   0   0 180   0   0 180
17    0   0   0   0   0 135   0   0 123
18    0   0   0   0   0 170   0   0 180
19    0   0   0   0   0 180   0   0 180
20    0   0   0   0   0 176   0   0 180
21    0   0   0   0   0 130   0   0 180
22    0   0 180   0 180 180   0   0 180
23    0   0 180   0 180 180   0   0 161
24    0   0 180   0 180 180   0   0 180
25    0   0 180   0 180 180   0   0 135
26    0   0 180   0 180 139   0   0  69
27    0   0 140 180 101 101 101   0 166
28  101   0 101 180 167 148 180   0 180
29  101   0 180 128 180 162 180   0 180
