Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0  10
4     0   0   0   0   0   0   0   0  22
5     0   0   0   0   0   0   0   0  26
6     0   0   0   0  57   0   0   0  57
7     0   0   0   0  63   0   0   0 101
8     0   0   0   0 112   0   0   0 177
9     0   0   0   0 129   0   0   0 130
10    0   0   0   0 100   0   0   0 180
11    0   0   0   0 180   0   0   0 180
12    0   0   0 180 180   0   0   0  87
13    0   0   0 180 180   0   0   0 126
14    0   0   0 180  98   0   0   0   0
15    0   0   0  60 180   0   0   0   0
16    0   0   0 128 180   0   0   0   0
17    0   0   0 180 180   0   0   0   0
18  180   0   0 180   0   0   0   0   0
19  180   0   0 119   0   0   0   0   0
20  180   0   0  65   0   0   0   0   0
21  180   0   0 112   0   0   0   0   0
22  180   0   0 180   0   0   0   0   0
23  104   0   0 104   0   0   0   0   0
24  104   0   0 133   0   0   0   0   0
25  104   0   0 180   0   0   0   0   0
26  104   0   0 180   0   0   0   0   0
27  104   0   0   0   0   0   0   0   0
28  104   0   0   0   0   0   0   0   0
29  104   0   0   0   0   0   0   0   0
