Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0   8
3     0   0   0   0   0   0   0   0  12
4     0   0   0   0   0   0   0   0  19
5     0   0   0   0   0   0   0   0  30
6     0   0   0   0  36   0   0  36  36
7     0   0   0   0  49   0   0  69  19
8     0   0   0   0  41   0   0 180  33
9     0   0   0   0  47   0   0 180  50
10    0   0   0   0  71   0   0 180   0
11    0   0   0   0 143   0   0 180   0
12    0   0   0 121 180   0   0 180   0
13    0   0   0  78 103   0   0 180   0
14    0   0   0 125  77   0   0 180   0
15    0   0   0 126 110   0   0 180   0
16    0   0   0 113  95   0   0 180   0
17    0   0   0 180  99   0   0  99   0
18  176   0   0 176   0   0   0 180   0
19  176   0   0  17   0   0   0 180   0
20  176   0   0  29   0   0   0 180   0
21  176   0   0  40   0   0   0   0   0
22  176   0   0  79   0   0   0   0   0
23   17   0   0  17   0   0   0   0   0
24   17   0   0  28   0   0   0   0   0
25   17   0   0  43   0   0   0   0   0
26   17   0   0   0   0   0   0   0   0
27   17   0   0   0   0   0   0   0   0
28   17   0   0   0   0   0   0   0   0
29   17   0   0   0   0   0   0   0   0
