Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0  17
4     0   0   0   0   0   0   0   0  11
5     0   0   0   0   0   0   0   0   4
6     0   0   0   0   8   0   0   0   8
7     0   0   0   0   4   0   0   0   4
8     0   0   0   0   7   0   0   0   6
9     0   0   0   0  10   0   0   0  10
10    0   0   0   0  10   0   0   0   1
11    0   0   0   0  15   0   0   0   0
12    0   0   0  23  23   0   0   0   0
13    0   0   0  39  39   0   0   0   0
14    0   0   0  30  37   0   0   0   0
15    0   0   0  60  17   0   0   0   0
16    0   0   0  13  31   0   0   0   0
17    0   0   0  65  65   0   0   0   0
18   53   0   0  53 116   0   0   0   0
19   53   0   0  76 148   0   0   0   0
20   53   0   0 112 180   0   0   0   0
21   53   0   0 105   0   0   0   0   0
22   53   0   0 151   0   0   0   0   0
23  111   0   0 111   0   0   0   0   0
24  111   0   0 112   0   0   0   0   0
25  111   0   0 108   0   0   0   0   0
26  111   0   0 121   0   0   0   0   0
27  111   0   0   0   0   0   0   0   0
28  111   0   0   0   0   0   0   0   0
29  111   0   0   0   0   0   0   0   0
