Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0  18
5     0   0   0   0   0   0   0   0   9
6     0   0   0   0   0  16   0   0  16
7     0   0   0   0   0  34   0   0   9
8     0   0   0   0   0  98   0   0   9
9     0   0   0   0   0 180   0   0  14
10    0   0   0   0   0 180   0   0  23
11    0   0   0   0   0  41   0   0  41
12    0   0  88   0  88  88   0   0  52
13    0   0  98   0 114 180   0   0  83
14    0   0 170   0 180 180   0   0 135
15    0   0 180   0 180 180   0   0 151
16    0   0 180   0 180 103   0   0 103
17    0   0  93   0  93  93   0   0 180
18  176 176 176 169 169 180   0   0   0
19  176  89 180 180 180 180   0   0   0
20  176  26 180 180 180 121   0   0   0
21  176  28 180 110 109 180   0   0   0
22  176  21 180 180 179 180   0   0   0
23  180 180 180 178 180   0   0   0   0
24  180 101 159 180 180   0   0   0   0
25  180  92 180 109 180   0   0   0   0
26  180  48 180 162 178   0   0   0   0
27  180   0 180 180   0   0   0   0   0
28  180   0   0 167   0   0   0   0   0
29  180   0   0 180   0   0   0   0   0
