Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  10
4     0   0   0   0   0   0   0   0  10
5     0   0   0   0   0   0   0   0  13
6     0   0   0   0   0   7   0   0   7
7     0   0   0   0   0  18   0   0  13
8     0   0   0   0   0  24   0   0  21
9     0   0   0   0   0  40   0   0  28
10    0   0   0   0   0  83   0   0  51
11    0   0   0   0   0  56  96   0  56
12    0   0  96   0  96  96 126   0   0
13    0   0  32   0  85 180 180   0   0
14    0   0  63   0 142 180 180   0   0
15    0   0  40   0 180 180 161   0   0
16    0   0  66   0 180 180 180   0   0
17    0   0 180   0 180 180 180   0   0
18  180   0 180   0 180  63 180   0   0
19  180   0 180   0 180 180 180   0   0
20  180   0 180   0 180 180 180   0   0
21  180   0 180   0 180 180 180   0   0
22  180   0 172   0 180 180 180   0   0
23  180   0   0   0 180 180   0   0   0
24  180   0   0   0 180   0   0   0   0
25  180   0   0   0   0   0   0   0   0
26  180   0   0   0   0   0   0   0   0
27  180   0   0   0   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
