Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  14
3     0   0   0   0   0   0   0   0  24
4     0   0   0   0   0   0   0   0  24
5     0   0   0   0   0   0   0   0  23
6     0   0   0  42   0  42   0   0  42
7     0   0   0  74   0  35   0   0  47
8     0   0   0 180   0  86   0   0  44
9     0   0   0  59   0 120   0   0  74
10    0   0   0  60   0 180   0   0  87
11    0   0   0  67 174  67   0   0  67
12  174   0 158 174 180 158   0   0  79
13  174   0 180 180 154 180   0   0 105
14  174   0 180 180 180 180   0   0 180
15  174   0 155 180 180 180   0   0   0
16  174   0 180 180 180 180   0   0   0
17  180   0 180 180 180 180   0   0   0
18  180   0 180 180 180 180   0   0   0
19  180   0 180   0  88 180   0   0   0
20  180   0 115   0  92 180   0   0   0
21  180   0 134   0 150 180   0   0   0
22  180   0 180 180 180 180   0   0   0
23  180   0 180 180   0  80   0   0   0
24  180   0 168 180   0 140   0   0   0
25  180   0 180 180   0   0   0   0   0
26  180   0 149 180   0   0   0   0   0
27  180   0   0 180 180   0   0   0   0
28  180   0   0 180 180   0   0   0   0
29  180   0   0 180  35   0   0   0   0
