Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  19
4     0   0   0   0   0   0   0   0  11
5     0   0   0   0   0   0   0   0  18
6     0   0   0   0   0  39   0   0  39
7     0   0   0   0   0 138   0   0  24
8     0   0   0   0   0 180   0   0  37
9     0   0   0   0   0 180   0   0  43
10    0   0   0   0   0 180   0   0  50
11    0   0   0   0   0 164   0   0   0
12    0   0 180   0 180 180   0   0   0
13    0   0 116   0 180 180   0   0   0
14    0   0 180   0 180 180   0   0   0
15    0   0 180   0 180 180   0   0   0
16    0   0 180   0 180 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18   80   0  80   0 180 180   0   0   0
19   80   0  97   0 180 180   0   0   0
20   80   0 125   0 180 180   0   0   0
21   80   0 180   0 180 180   0   0   0
22   80   0 180   0 180  92   0   0   0
23  180   0 180  92  92 118   0   0   0
24  180   0 114  78 131 180   0   0   0
25  180   0 119 112 146  76   0   0   0
26  180   0  22  34   0   0   0   0   0
27  180   0  42  78   0   0   0   0   0
28  180   0   0 180   0   0   0   0   0
29  180   0   0 180   0   0   0   0   0
