Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  16
4     0   0   0   0   0   0   0   0  10
5     0   0   0   0   0   0   0   0   4
6     0   0   0   0   0   6   0   0   6
7     0   0   0   0   0   7   0   0  12
8     0   0   0   0   0  20   0   0   9
9     0   0   0   0   0  51   0   0  13
10    0   0   0   0   0  79   0   0  17
11    0   0   0   0   0  19   0   0  19
12    0   0  34   0  34  34   0   0  14
13    0   0  72   0  16 110   0   0   0
14    0   0  87   0  14 180   0   0   0
15    0   0 142   0  29 180   0   0   0
16    0   0 180   0  21 180   0   0   0
17    0   0  79   0  29   0   0   0   0
18  131   0 131  64  64   0   0   0   0
19  131   0 158 149  98   0   0   0   0
20  131   0 160 180 172   0   0   0   0
21  131   0 180 180 114   0   0   0   0
22  131   0   0 180 143   0   0   0   0
23  131   0   0 180  36   0   0   0   0
24   36   0  36  36  29   0   0   0   0
25   36   0  48  68  39   0   0   0   0
26   36   0  84 180  55   0   0   0   0
27   36   0 148 180  52   0   0   0   0
28   36   0 180  92  92   0   0   0   0
29  180   0 180 180   0   0   0   0   0
