Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  14
3     0   0   0   0   0   0   0   0  27
4     0   0   0   0   0   0   0   0  48
5     0   0   0   0   0   0   0   0  79
6     0   0   0   0  50   0  50   0  50
7     0   0   0   0  65   0 102   0  32
8     0   0   0   0  98   0  13   0  43
9     0   0   0   0 159   0  15   0   9
10    0   0   0   0 180   0  28   0  15
11    0   0   0   0  23   0  23   0  23
12    0   0   0   0   5   0  21   0   3
13    0   0   0   0   8   0  39   0   4
14    0   0   0   0   9   0  41   0   5
15    0   0   0   0   8   0  53   0   6
16    0   0   0   0  13   0 114   0   0
17    0   0   0  16 180   0 180   0   0
18    0   0   0  22 180   0 180   0   0
19    0   0   0  12 173   0   0   0   0
20    0   0   0  12 180   0   0   0   0
21    0   0   0  18 142   0   0   0   0
22    0   0   0 180 180   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 180   0   0   0   0   0
26  180   0   0 141   0   0   0   0   0
27  180   0   0 180   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
