Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  19
3     0   0   0   0   0   0   0   0  41
4     0   0   0   0   0   0   0   0  77
5     0   0   0   0   0   0   0   0 136
6     0   0   0 180   0 180   0   0 180
7     0   0   0 161   0 180   0   0 180
8     0   0   0 180   0 180   0   0 180
9     0   0   0 180   0 180   0   0 180
10    0   0   0 180   0 180   0   0 165
11    0   0   0 180   0 180 180   0  90
12  180   0  90 180   0  90 180   0 163
13  180   0  91 180   0 180 180   0 112
14  180   0 127 180   0 180 116   0  85
15  180   0  88 180   0  93 175   0   0
16  180   0  32 180   0 180 180   0 180
17  180 128 180 180 180 180 128   0 106
18  180 178 180 180 180 180 171   0 180
19  180 180 180 180 180   0 180   0  29
20  180 180 180 180 180   0  81   0  17
21  180 180 180 175  25   0 125   0  44
22  180  45 180 123 180 180  45   0 123
23  180  78 180 146 180 180  73   0 180
24  180  40 180 125 144 180   0   0 180
25  180  60 180 171 180 162   0   0 180
26  180 110 180 180 180  70   0   0 180
27  180 114 180 180 180 180 180   0 180
28  180 180 180 180 180 180 180   0 180
29  180 180 135 180 180 180 108   0 180
