Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0   7
4     0   0   0   0   0   0   0   0  14
5     0   0   0   0   0   0   0   0  23
6     0   0   0   0  44   0   0   0  44
7     0   0   0   0  47   0   0   0  78
8     0   0   0   0  80   0   0   0  46
9     0   0   0   0  65   0   0   0  48
10    0   0   0   0  97   0   0   0  74
11    0   0   0   0 104   0   0   0 104
12    0   0   0 180 180   0   0   0 135
13    0   0   0 180 180   0   0   0   0
14    0   0   0  68 180   0   0   0   0
15    0   0   0  86 143   0   0   0   0
16    0   0   0 165  65   0   0   0   0
17    0   0   0 120 120   0   0   0   0
18  180   0   0 180 178   0   0   0   0
19  180   0   0 180 180   0   0   0   0
20  180   0   0 136 180   0   0   0   0
21  180   0   0 163   0   0   0   0   0
22  180   0   0 180   0   0   0   0   0
23  171   0   0 171   0   0   0   0   0
24  171   0   0  73   0   0   0   0   0
25  171   0   0   0   0   0   0   0   0
26  171   0   0   0   0   0   0   0   0
27  171   0   0   0   0   0   0   0   0
28  171   0   0   0   0   0   0   0   0
29  171   0   0   0   0   0   0   0   0
