Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  15
4     0   0   0   0   0   0   0   0  14
5     0   0   0   0   0   0   0   0  29
6     0   0   0   0   0  53   0   0  53
7     0   0   0   0   0 134   0   0  43
8     0   0   0   0   0 180   0   0  60
9     0   0   0   0   0 180   0   0 115
10    0   0   0   0   0 180   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0 180   0 180 180   0   0 180
13    0   0 172   0 180 180   0   0 180
14    0   0 180   0 151 180   0   0   0
15    0   0 145   0 180 180   0   0   0
16    0   0  93   0 180 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0  88   0  88 180   0   0   0
19  180   0  66   0  71   0   0   0   0
20  180   0  35   0 143   0   0   0   0
21  180   0  29   0 180   0   0   0   0
22  180   0  33   0 180   0   0   0   0
23   53   0  33   0  33   0   0   0   0
24   53   0  70   0  51   0   0   0   0
25   53   0 104   0  78   0   0   0   0
26   53   0   0   0 147   0   0   0   0
27   53   0   0   0   0   0   0   0   0
28   53   0   0   0   0   0   0   0   0
29   53   0   0   0   0   0   0   0   0
