Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  13
2     0   0   0   0   0   0   0   0  24
3     0   0   0   0   0   0   0   0  24
4     0   0   0   0   0   0   0   0  33
5     0   0   0   0   0   0   0   0  72
6     0   0   0   0 180   0 180   0 180
7     0   0   0   0 180   0 159   0 180
8     0   0   0   0 180   0 180   0 180
9     0   0   0   0 158   0 180   0 180
10    0   0   0   0 180   0 180   0 180
11    0   0   0   0 180   0 180   0 180
12    0   0 180 144 144   0 180   0 180
13    0   0  32  16 180   0 180   0 180
14    0   0  71  12 180   0 180   0 180
15    0   0 180  12 180   0 180   0 180
16    0   0 180   7 180   0 180   0 180
17    0   0 180   3 180 180 180   0  86
18    2   0 180   2 180 180 180   0 180
19    2   0 114   1   0 180 180   0 180
20    2   0 155   1   0 180   0   0 180
21    2   0 180   0 180 180 180   0 180
22    2   0 101   0 180 110 110   0 180
23  110   0 180   0 180 180 180   0 180
24  110   0   0   0 180 180 126   0 180
25  110   0   0   0 180 180  64   0 180
26  110   0   0   0 180 180 103   0 180
27  110   0 178   0 180 180 178   0 180
28  110   0 180   0 180 180 180   0 180
29  110   0 127   0 180   0 180   0 180
