Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  15
3     0   0   0   0   0   0   0   0  23
4     0   0   0   0   0   0   0   0  21
5     0   0   0   0   0   0   0   0  40
6     0   0   0   0  74   0   0   0  74
7     0   0   0   0  70   0   0   0  93
8     0   0   0   0  92   0   0   0  21
9     0   0   0   0  57   0   0   0  34
10    0   0   0   0  98   0   0   0  29
11    0   0   0   0  54   0   0   0  54
12    0   0   0  55  55   0   0   0  86
13    0   0   0  15  60   0   0   0  63
14    0   0   0  19  63   0   0   0   0
15    0   0   0  19  98   0   0   0   0
16    0   0   0  18 119   0   0   0   0
17    0   0   0  25  25   0   0   0   0
18   32   0  32  32   5   0   0   0   0
19   32   0  73  51   7   0   0   0   0
20   32   0 178  65   0   0   0   0   0
21   32   0 180 113   0   0   0   0   0
22   32   0 180 159   0   0   0   0   0
23  180   0 180 180   0   0   0   0   0
24  180   0 180 173   0   0   0   0   0
25  180   0 180 180   0   0   0   0   0
26  180   0 180 180   0   0   0   0   0
27  180   0 180 180   0   0   0   0   0
28  180   0 180   0   0   0   0   0   0
29  180   0 180   0   0   0   0   0   0
