Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0   4
4     0   0   0   0   0   0   0   0   4
5     0   0   0   0   0   0   0   0   6
6     0   0   0   0   0   0   0   0  18
7     0   0   0   0   0   0   0   0  36
8     0   0   0   0   0   0   0   0  83
9     0   0   0   0   0   0   0   0 125
10    0   0   0   0   0   0   0   0  57
11    0   0   0   0   0   0   0   0  80
12    0   0   0   0   0   0   0   0 180
13    0   0   0   0   0   0   0   0 180
14    0   0   0   0   0   0   0   0 180
15    0   0   0   0   0   0   0   0 180
16    0   0   0   0   0 180   0   0 180
17    0   0   0   0   0 180   0   0   0
18    0   0   0   0   0 180   0   0   0
19    0   0   0   0   0 180   0   0   0
20    0   0   0   0   0 180   0   0   0
21    0   0   0   0   0 168   0   0  35
22    0   0  35   0   0  35   0   0  73
23    0   0  31   0   0  43   0   0  97
24    0   0  41   0   0  51   0   0 180
25    0   0  87   0   0  68   0   0 180
26    0   0 159   0   0 139   0   0 110
27    0   0 110   0 155 155 155   0 180
28  155   0 155   0 180 180  57   0 180
29  155   0 155   0 180   0  95   0 180
