Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0  19
5     0   0   0   0   0   0   0   0  16
6     0  23   0   0   0  23   0   0  23
7     0  24   0   0   0  59   0   0  31
8     0  15   0   0   0 178   0   0  67
9     0   7   0   0   0 180   0   0  68
10    0   5   0   0   0 180   0   0  23
11    0  40   0   0   0  40   0   0  40
12   14  14  90   0  90  90   0   0  80
13   14   5 113   0  61 180   0   0   0
14   14   4 180   0  90 180   0   0   0
15   14   0  92   0 180 180   0   0   0
16   14   0 134   0 142 180   0   0   0
17   14   0 180   0 180 180   0   0   0
18  180   0 180   0 180 180   0   0   0
19  180   0 180   0 180 180   0   0   0
20  180   0 180   0 180   0   0   0   0
21  180   0  76   0 180   0   0   0   0
22  180   0  57   0 174   0   0   0   0
23   80   0  80   0 180   0   0   0   0
24   80   0 125   0 180   0   0   0   0
25   80   0 180   0 180   0   0   0   0
26   80   0   0   0   0   0   0   0   0
27   80   0   0   0   0   0   0   0   0
28   80   0   0   0   0   0   0   0   0
29   80   0   0   0   0   0   0   0   0
