Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0  11
5     0   0   0   0   0   0   0   0   6
6     0   4   0   0   4   0   0   0   4
7     0   6   0   0   5   0   0   0   3
8     0   7   0   0   1   0   0   0   6
9     0  12   0   0   1   0   0   0   4
10    0  12   0   0   2   0   0   0   7
11    0  15   0   0   1   0   0   0   0
12   31  31   0   2   2   0   0   0   0
13   31  31   0   3   3   0   0   0   0
14   31  25   0   6   5   0   0   0   0
15   31  11   0   7   6   0   0   0   0
16   31  15   0   7   4   0   0   0   0
17   22  22   0   7   7   0   0   0   0
18    5  43   0   5  10   0   0   0   0
19    5  16   0  11   7   0   0   0   0
20    5   0   0  10  10   0   0   0   0
21    5   0   0  11  17   0   0   0   0
22    5   0   0  11   0   0   0   0   0
23   19   0   0  19   0   0   0   0   0
24   19   0   0  31   0   0   0   0   0
25   19   0   0  55   0   0   0   0   0
26   19   0   0   0   0   0   0   0   0
27   19   0   0   0   0   0   0   0   0
28   19   0   0   0   0   0   0   0   0
29   19   0   0   0   0   0   0   0   0
