Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  16
3     0   0   0   0   0   0   0   0  15
4     0   0   0   0   0   0   0   0   5
5     0   0   0   0   0   0   0   0  10
6     0   0   0   0   0  14   0   0  14
7     0   0   0   0   0  27   0   0  13
8     0   0   0   0   0  54   0   0  15
9     0   0   0   0   0  86   0   0  24
10    0   0   0   0   0 163   0   0  37
11    0   0   0   0   0  60   0   0  60
12    0   0 121   0 121 121   0   0  85
13    0   0  89   0 180 180   0   0   0
14    0   0 137   0 180 180   0   0   0
15    0   0 174   0  64 136   0   0   0
16    0   0 180   0 120 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180 180 180   0  30 180   0   0   0
19  180 174 180   0  46 180   0   0   0
20  180 114 180   0  46 180   0   0   0
21  180  75  99   0  94  63   0   0   0
22  180  63 145   0 145 145   0   0   0
23   59  68  59   0 180  85   0   0   0
24   52  52  79   0 180 180   0   0   0
25   52  28   0   0   0 180   0   0   0
26   52  15   0   0   0 180   0   0   0
27   52   0 180   0 180 180   0   0   0
28   52   0 180   0 133 180   0   0   0
29   52   0  99   0 180 180   0   0   0
