Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  13
2     0   0   0   0   0   0   0   0  28
3     0   0   0   0   0   0   0   0  18
4     0   0   0   0   0   0   0   0  32
5     0   0   0   0   0   0   0   0  69
6     0   0   0   0   0   0   0   0  66
7     0   0   0   0   0   0   0   0  72
8     0   0   0   0   0   0   0   0 180
9     0   0   0   0   0   0   0   0 180
10    0   0   0   0   0   0   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0   0   0 180   0   0 180
13    0   0   0   0   0 180   0   0 180
14    0   0   0   0   0  54   0   0 180
15    0   0   0   0   0  94   0   0 180
16    0   0   0   0   0 180   0   0 116
17    0   0 116   0 116 116   0   0 180
18    0   0 180   0  49  50   0   0  99
19    0   0 180   0  88  74   0   0 180
20    0   0 180   0  37 115   0   0 180
21    0   0 180   0  28  99   0   0 180
22    0   0 180   0  42 180   0   0  90
23  180   0  38   0  38 180   0   0 180
24  180   0  33   0  28 141   0   0 180
25  180   0  67   0  34 164   0   0  84
26  180   0  33   0  42 174   0   0 180
27  180   0  39   0  36  36   0  29  43
28   36   0  43   0  43  43   0   5 119
29   36   0  84   0   0  40   0  12 180
