Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  18
3     0   0   0   0   0   0   0   0   5
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0  13
6     0   0   0   0   0  30   0   0  30
7     0   0   0   0   0  65   0   0  67
8     0   0   0   0   0  91   0   0 105
9     0   0   0   0   0 180   0   0  93
10    0   0   0   0   0 180   0   0 120
11    0   0   0   0   0 101   0   0 101
12    0   0   0   0 180 180   0   0 114
13    0   0   0   0 180 180   0   0 180
14    0   0   0   0 180 180   0   0 123
15    0   0   0   0 180  56   0   0 180
16    0   0   0   0 180 115   0   0   0
17    0   0 180   0 180 180   0   0   0
18    0   0 180 180 180 180   0   0   0
19    0   0 105 109 180   0   0   0   0
20    0   0  92 180 180   0   0   0   0
21    0   0 112 180 150   0   0   0   0
22    0   0 172 180  98   0 180   0   0
23  180   0 180  24  67   0 128   0   0
24   67   0 180  67  46   0 148   0   0
25   67   0 180 106   0   0 180   0   0
26   67   0 180  89   0   0 175   0   0
27   67   0 180  93   0   0 160   0   0
28  145   0 145 180   0 180 180   0   0
29  145   0  94   0   0 180 180   0   0
