Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  14
3     0   0   0   0   0   0   0   0  24
4     0   0   0   0   0   0   0   0  19
5     0   0   0   0   0   0   0   0  33
6     0   0   0   0  56   0   0   0  56
7     0   0   0   0  90   0   0   0  97
8     0   0   0   0 108   0   0   0 131
9     0   0   0   0 106   0   0   0  42
10    0   0   0   0 125   0   0   0  22
11    0   0   0   0  16   0   0   0  16
12    0   0   0  24  24   0   0   0  35
13    0   0   0  19  41   0   0   0   0
14    0   0   0  28   3   0   0   0   0
15    0   0   0  24   2   0   0   0   0
16    0   0   0  22   4   0   0   0   0
17    0   0   0   4   4   0   0   0   0
18    4   0   0   4   0   0   0   0   0
19    4   0   0   5   0   0   0   0   0
20    4   0   0   7   0   0   0   0   0
21    4   0   0  11   0   0   0   0   0
22    4   0   0   6   0   0   0   0   0
23   11   0   0  11   0   0   0   0   0
24   11   0   0  11   0   0   0   0   0
25   11   0   0   0   0   0   0   0   0
26   11   0   0   0   0   0   0   0   0
27   11   0   0   0   0   0   0   0   0
28   11   0   0   0   0   0   0   0   0
29   11   0   0   0   0   0   0   0   0
