Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0   7
4     0   0   0   0   0   0   0   0   4
5     0   0   0   0   0   0   0   0   7
6     0   0   0   0   0   7   0   0   7
7     0   0   0   0   0  11   0   0   6
8     0   0   0   0   0  13   0   0   8
9     0   0   0   0   0  31   0   0  10
10    0   0   0   0   0  72   0   0   0
11    0   0   0   0   0 180   0   0   0
12    0   0 180   0   0 180   0   0   0
13    0   0 118   0   0 180   0   0   0
14    0   0 180   0   0 180   0   0   0
15    0   0 180   0   0 180   0   0   0
16    0   0 180   0   0 180   0   0   0
17    0   0 180   0 180 149   0   0   0
18  149   0 149   0 180 180   0   0   0
19  149   0 180   0 180 180   0   0   0
20  149   0 180   0 180 180   0   0   0
21  149   0 180   0 180 180   0   0   0
22  149   0 180   0 150 180   0   0   0
23  180   0 180  60  60 180   0   0   0
24  180   0 180  36  47   0   0   0   0
25  180   0 180  92  56   0   0   0   0
26  180   0 180 180  51   0   0   0   0
27  180   0   0 180  39   0   0   0   0
28  180   0   0 180 180   0   0   0   0
29  180   0   0 180 162   0   0   0   0
