Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  20
4     0   0   0   0   0   0   0   0  16
5     0   0   0   0   0   0   0   0  14
6     0   0   0   0  21   0   0   0  21
7     0   0   0   0  26   0   0   0  22
8     0   0   0   0  39   0   0   0  35
9     0   0   0   0  27   0   0   0  54
10    0   0   0   0  21   0   0   0  89
11    0   0   0   0  30   0   0   0  98
12    0   0   0  49  49   0   0   0 155
13    0   0   0  91  20   0   0   0   0
14    0   0   0  96  13   0   0   0   0
15    0   0   0  50  21   0   0   0   0
16    0   0   0  78  37   0   0   0   0
17    0   0   0 113   0   0   0   0   0
18  180   0   0 180   0   0   0   0   0
19  180   0   0 180   0   0   0   0   0
20  180   0   0 180   0   0   0   0   0
21  180   0   0 180   0   0   0   0   0
22  180   0   0  80   0   0   0   0   0
23   45   0   0  45   0   0   0   0   0
24   45   0   0  70   0   0   0   0   0
25   45   0   0  73   0   0   0   0   0
26   45   0   0   0   0   0   0   0   0
27   45   0   0   0   0   0   0   0   0
28   45   0   0   0   0   0   0   0   0
29   45   0   0   0   0   0   0   0   0
