Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   8
4     0   0   0   0   0   0   0   0  13
5     0   0   0   0   0   0   0   0  12
6     0   0   0   0  28   0   0   0  28
7     0   0   0   0  51   0   0   0  37
8     0   0   0   0 101   0   0   0  44
9     0   0   0   0 180   0   0   0  30
10    0   0   0   0  45   0   0   0  34
11    0   0   0   0  32   0   0   0  32
12    0   0   0   3   3   0   0   0  47
13    0   0   0   3   5   0   0   0  83
14    0   0   0   1   3   0   0   0  72
15    0   0   0   1   4   0   0   0   0
16    0   0   0   2   6   0   0   0   0
17    0   0   0  10  10   0   0   0   0
18   23   0   0  23   0   0   0   0   0
19   23   0   0  20   0   0   0   0   0
20   23   0   0  28   0   0   0   0   0
21   23   0   0  39   0   0   0   0   0
22   23   0   0  44   0   0   0   0   0
23   81   0   0  81   0   0   0   0   0
24   81   0   0 131   0   0   0   0   0
25   81   0   0 180   0   0   0   0   0
26   81   0   0 180   0   0   0   0   0
27   81   0   0   0   0   0   0   0   0
28   81   0   0   0   0   0   0   0   0
29   81   0   0   0   0   0   0   0   0
