Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0  13
4     0   0   0   0   0   0   0   0  22
5     0   0   0   0   0   0   0   0  39
6     0   0   0   0   0  58   0   0  58
7     0   0   0   0   0 166   0   0  80
8     0   0   0   0   0 180   0   0 131
9     0   0   0   0   0 180   0   0 144
10    0   0   0   0   0 180   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0 180   0 180 180   0   0   0
13    0   0 123   0 180 168   0   0   0
14    0   0 163   0 180 180   0   0   0
15    0   0 180   0 180 180   0   0   0
16    0   0 180   0 180 180   0   0   0
17    0   0 180   0 180 180 180   0   0
18  180   0 180   0 180 180 140   0   0
19  180   0 180   0 143 180 180   0   0
20  180   0 180   0  89 180 180   0   0
21  180   0 144   0 100 180 180   0   0
22  180   0 180   0 180 180 180   0   0
23  180   0 180   0 180 180 180   0   0
24  180   0 180   0 180 180 180   0   0
25  180   0 180   0 125   0 180   0   0
26  180   0 114   0 180   0 180   0   0
27  180   0 115   0 180   0  87   0   0
28   87   0  87 180 180  95  95   0   0
29   87   0 137 180 180 180  92   0   0
