Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  28
3     0   0   0   0   0   0   0   0  56
4     0   0   0   0   0   0   0   0 144
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 136   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0 180   0   0 180
11    0   0   0   0   0 180   0   0  94
12    0   0  94   0  94  94   0   0 105
13    0   0 112   0 108  96   0   0 180
14    0   0 180   0 151 101   0   0  61
15    0   0 180   0 180 136   0   0 111
16    0   0 125   0 180 143   0   0 180
17    0   0 180   0 180 180   0   0 180
18  180   0 180   0 180   0   0   0 155
19  180   0 180   0 180   0   0   0  11
20  180   0 180   0  41   0   0   0  12
21  180   0 180   0  51   0   0   0  24
22  180   0 180   0 149 149 149   0  38
23  149   0 149   0 139 180 180   0  91
24  149   0 159   0 135 180 180   0 180
25  149   0 180   0 180 122 180   0 172
26  149   0 180   0   0 180 180   0 112
27  149   0 180   0 105 105 180   0 180
28  105 180 180   0 180 180 180   0 180
29  105 180   0   0 180 180 129   0 180
