Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  22
4     0   0   0   0   0   0   0   0  37
5     0   0   0   0   0   0   0   0  47
6     0   0   0   0  97   0   0   0  97
7     0   0   0   0  87   0   0   0 103
8     0   0   0   0 106   0   0   0 137
9     0   0   0   0 140   0   0   0  52
10    0   0   0   0 180   0   0   0  36
11    0   0   0   0  22   0   0   0  22
12    0   0   0  23  23   0   0   0   5
13    0   0   0  19  16   0   0   0   7
14    0   0   0  39  20   0   0   0   0
15    0   0   0  58  25   0   0   0   0
16    0   0   0  75  38   0   0   0   0
17    0   0   0  77  77   0   0   0 112
18  112   0   0 112 101   0   0   0 115
19  112   0   0 159   0   0   0   0  81
20  112   0   0 156   0   0   0   0 109
21  112   0   0 180   0   0   0   0 106
22  112   0   0 180   0   0   0   0 180
23  180   0   0 180   0   0   0   0 180
24  180   0   0   0   0   0   0   0 169
25  180   0   0   0   0   0   0   0  91
26  180   0   0   0   0   0   0   0  67
27  180   0   0   0   0   0   0   0  77
28  180   0   0   0 142   0   0   0 142
29  180   0   0   0  94   0   0   0   0
