Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  25
3     0   0   0   0   0   0   0   0  27
4     0   0   0   0   0   0   0   0  69
5     0   0   0   0   0   0   0   0 163
6     0   0   0   0   0   0 180   0 180
7     0   0   0   0   0   0 180   0 180
8     0   0   0   0   0   0 180   0 180
9     0   0   0   0   0   0 180   0 180
10    0   0   0   0   0   0 180   0 180
11    0   0   0   0   0   0 180   0 180
12    0   0 180   0   0   0 180   0 180
13    0   0 180   0   0   0 180   0 180
14    0   0 180   0   0   0 180   0  33
15    0   0 180   0   0   0 180   0  68
16    0   0  80   0   0   0 150   0 150
17    0   0 180   0 180   0 180   0 180
18  180   0 180   0 107   0 180   0  70
19  180   0 180   0 155   0 180   0  64
20  180   0 180   0 157   0 180   0  55
21  180   0 180   0 180   0 180   0  55
22  180   0 180   0 180 180 180   0 108
23  180   0 180 180 180 180   0   0   0
24  180   0 180  86 180 180   0   0   0
25  180   0 180  90 180 180   0   0   0
26  180   0 180  79 180 163   0   0   0
27  180   0 180  46 180 180 180   0   0
28  180   0 180  29 180 180 180   0   0
29   20   0   0  20 180 180 180   0   0
