Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  12
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  20
4     0   0   0   0   0   0   0   0  51
5     0   0   0   0   0   0   0   0  98
6     0   0   0   0   0   0   0   0 101
7     0   0   0   0   0   0   0   0 180
8     0   0   0   0   0   0   0   0 180
9     0   0   0   0   0   0   0   0 180
10    0   0   0   0   0   0   0   0 180
11    0   0   0   0   0   0   0   0 180
12    0   0   0   0   0   0   0   0 180
13    0   0   0   0   0   0   0   0 180
14    0   0   0   0   0   0   0   0 161
15    0   0   0   0   0   0   0   0 180
16    0   0   0   0   0 180   0   0 180
17    0   0   0   0   0 180   0   0 180
18    0   0   0   0   0  42   0   0 180
19    0   0   0   0   0  49   0   0  93
20    0   0   0   0   0  63   0   0   0
21    0   0   0   0   0  82   0   0   0
22    0   0   0 178   0 178   0   0   0
23    0   0   0 180   0 136   0   0   0
24    0   0   0 180   0 177   0   0   0
25    0   0   0 180   0 180   0   0   0
26    0   0   0 180   0 180   0   0   0
27    0   0   0 108   0   0   0   0   0
28   60   0   0  60   0   0   0   0   0
29   60   0   0 117   0   0   0   0   0
