Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  25
3     0   0   0   0   0   0   0   0  18
4     0   0   0   0   0   0   0   0  35
5     0   0   0   0   0   0   0   0  90
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0 147   0   0 159
11    0   0   0   0   0 180   0   0 180
12    0   0 180   0   0 180   0   0 180
13    0   0 169   0   0 180   0   0 180
14    0   0 180   0   0 106   0   0 180
15    0   0 180   0   0 148   0   0 180
16    0   0 180   0   0 180   0   0 180
17    0   0 180   0 170 170   0   0 143
18  170   0 170   0 180   0   0   0   0
19  170   0 180   0 180   0   0   0   0
20  170   0 180   0 180   0   0   0   0
21  170   0 180   0 180   0   0   0   0
22  170   0   0   0 180   0   0   0   0
23  170   0   0   0 180   0   0   0   0
24  170   0   0   0 137   0   0   0   0
25  170   0   0   0  35   0   0   0   0
26  170   0   0   0  50   0   0   0   0
27  170   0   0   0  40   0   0   0   0
28  170   0   0   0   0   0   0   0   0
29  170   0   0   0   0   0   0   0   0
