Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0   5
4     0   0   0   0   0   0   0   0   4
5     0   0   0   0   0   0   0   0   2
6     0   0   0   0   4   0   0   0   4
7     0   0   0   0   1   0   0   0   6
8     0   0   0   0   0   0   0   0  11
9     0   0   0   0   0   0   0   0   7
10    0   0   0   0   0   0   0   0  11
11    0   0   0   0  14   0   0   0  14
12    0   0   0   0   8   0   0   0   0
13    0   0   0   0  11   0   0   0   0
14    0   0   0   0  24   0   0   0   0
15    0   0   0   0  52   0   0   0   0
16    0   0   0   0  91   0   0   0   0
17    0   0   0 137 137   0   0   0   0
18    0   0   0 180 180   0   0   0   0
19    0   0   0  86 180   0   0   0   0
20    0   0   0 149 180   0   0   0   0
21    0   0   0 160 180   0   0   0   0
22    0   0   0 180 180   0   0   0   0
23  180   0   0 180 180   0   0   0   0
24  180   0   0 110   0   0   0   0   0
25  180   0   0 159   0   0   0   0   0
26  180   0   0 180   0   0   0   0   0
27  180   0   0 180   0   0   0   0   0
28  180   0   0 180   0   0   0   0   0
29  180   0   0  75   0   0   0   0   0
