Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  16
2     0   0   0   0   0   0   0   0  43
3     0   0   0   0   0   0   0   0  82
4     0   0   0   0   0   0   0   0 115
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 166   0   0 166
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 124   0   0 180
10    0   0   0   0   0  54   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0 154   0 154   0   0 180
13    0   0   0 180   0 180   0   0 180
14    0   0   0 180   0  90   0   0   0
15    0   0   0 180   0  79   0   0   0
16    0   0   0  67   0  76   0   0   0
17    0   0   0  59   0  59   0   0   0
18   39   0   0  39   0 117   0   0   0
19   39   0   0 111   0  48   0   0   0
20   39   0   0 123   0   0   0   0   0
21   39   0   0 164   0   0   0   0   0
22   39   0   0 180   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 180   0   0   0   0   0
26  180   0   0 155   0   0   0   0   0
27  180   0   0 180   0   0   0   0   0
28  180   0   0 180   0   0   0   0   0
29  180   0   0 180   0   0   0   0   0
