Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0   6
4     0   0   0   0   0   0   0   0   9
5     0   0   0   0   0   0   0   0  18
6     0   0   0   0   0  35   0   0  35
7     0   0   0   0   0  41   0   0  22
8     0   0   0   0   0  77   0   0  23
9     0   0   0   0   0 180   0   0  34
10    0   0   0   0   0 180   0   0  68
11    0   0   0   0   0  33   0   0  33
12    0   0   0   0  72  72   0   0  59
13    0   0   0   0  95 180   0   0  98
14    0   0   0   0 180 180   0   0   0
15    0   0   0   0 180 180   0   0   0
16    0   0   0   0 151 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18    0   0 141   0  86 180   0   0   0
19    0   0 160   0 141 180   0   0   0
20    0   0 117   0 180 180   0   0   0
21    0   0 180   0  93 180   0   0   0
22    0   0 180   0 180 180   0  61   0
23   61   0  61 141 141   0   0  55   0
24   61   0 113 180 180   0   0  66   0
25   61   0  68 180   0   0   0 121   0
26   61   0 155 180   0   0   0 180   0
27   61   0 143 180   0   0   0 180   0
28  180   0 180 180  89   0   0  89   0
29  180   0 180 180 100   0   0 167   0
