Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  21
4     0   0   0   0   0   0   0   0  37
5     0   0   0   0   0   0   0   0  73
6     0   0   0   0   0   0 180   0 180
7     0   0   0   0   0   0 180   0 180
8     0   0   0   0   0   0 180   0 180
9     0   0   0   0   0   0  26   0 180
10    0   0   0   0   0   0  70   0 180
11    0   0   0   0   0   0 180   0 180
12    0   0 170   0   0   0 170   0 180
13    0   0 180   0   0   0 180   0 180
14    0   0 158   0   0   0 180   0  43
15    0   0 180   0   0   0 180   0 109
16    0   0 180   0   0   0 180   0 180
17    0   0 180   0   0 180 180   0 180
18  180   0 180   0   0 180 180   0 180
19  180   0 180   0   0  12 180   0 180
20  180   0 180   0   0   2 180   0   0
21  180   0 142   0   0   3   0   0   0
22  180   0  95   0 180 180 180   0   0
23  180   0 180   0 180 180 180   0   0
24  180   0 178   0 180 180 180   0   0
25  180   0 139   0 180 180 178   0   0
26  180   0 180   0 180 180 180   0   0
27  180   0 180   0 180 180 180   0 122
28  180   0 180   0 122 122 180   0 180
29  180   0   0   0 180   0 180   0 180
