Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   3
4     0   0   0   0   0   0   0   0   2
5     0   0   0   0   0   0   0   0   5
6     0   0   0   0   0   7   0   0   7
7     0   0   0   0   0  13   0   0  17
8     0   0   0   0   0  12   0   0  11
9     0   0   0   0   0  16   0   0  20
10    0   0   0   0   0  29   0   0  14
11    0   0   0   0   0  32  21   0  32
12    0  21   0   0   0  21  18   0  38
13    0   8   0   0   0  14  22   0  90
14    0  17   0   0   0  26  31   0  40
15    0  32   0   0   0  39  50   0 118
16    0  77   0   0   0  65  59   0 180
17    0 125   0   0 111  59 111   0 180
18  168 168   0   0 109   0 171   0 180
19  168 180   0   0  62   0 164   0 180
20  168 180   0   0  11   0   0   0   0
21  168 180   0   0   9   0   0   0   0
22  168   0   0   0   7   0   0   0   0
23  168   0   0   6   6   0   0   0   0
24  168   0   0   8   4   0   0   0   0
25  168   0   0   5   4   0   0   0   0
26  168   0   0   9   0   0   0   0   0
27  168   0   0  14   0   0   0   0   0
28  168   0   0  17   7   0   0   0   0
29    7   0   0   7   4   0   0   0   0
