Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0  25
5     0   0   0   0   0   0   0   0  42
6     0   0   0   0   0  22   0   0  22
7     0   0   0   0   0  37   0   0  28
8     0   0   0   0   0  30   0   0  30
9     0   0   0   0   0  28   0   0  19
10    0   0   0   0   0  65   0   0   1
11    0   0   0   0   0   1   0   0   2
12    0   0   2   0   2   2   0   0   3
13    0   0   4   0   1   6   0   0   0
14    0   0   9   0   1  12   0   0   0
15    0   0  18   0   1   6   0   0   0
16    0   0  40   0   1  12   0   0  34
17    0   0  34   0  34  34   0   0  43
18   57   0  57   0  61  68   0   0  51
19   57   0  54   0  73 135   0   0  92
20   57   0  63   0 154 180   0   0 101
21   57   0  55   0 180 180   0   0  57
22   57   0  89   0 171  20   0   0  20
23   57   0   0 180 180  45   0   0  36
24   57   0   0 180 175 125   0   0  44
25   57   0   0 180  49  47   0   0  40
26   57   0   0 180  81 150   0   0  89
27   57   0   0 180 171 165   0   0 180
28   57   0 180 180 180 180   0   0 180
29  180   0 180 180 127 180   0   0 129
