Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0   4
3     0   0   0   0   0   0   0   0   9
4     0   0   0   0   0   0   0   0   9
5     0   0   0   0   0   0   0   0  10
6     0   0   0   0   0   6   0   0   6
7     0   0   0   0   0  17   0   0   4
8     0   0   0   0   0  24   0   0   6
9     0   0   0   0   0  61   0   0  11
10    0   0   0   0   0  91   0   0  19
11    0   0   0   0   0  33   0   0  33
12    0   0   0   0  83  83   0   0  46
13    0   0   0   0  74 180   0   0  66
14    0   0   0   0 127 180   0   0   0
15    0   0   0   0 180 180   0   0   0
16    0   0   0   0 180 180   0   0   0
17    0   0 127   0 127 127   0   0   0
18    0   0 165   0 180 180   0   0   0
19    0   0 180   0 180 180   0   0   0
20    0   0 180   0 165   0   0   0   0
21    0   0  81   0 180   0   0   0   0
22    0   0  85   0 180   0   0   0   0
23   64   0  64 168 168   0   0   0   0
24   64   0 118 180 100   0   0   0   0
25   64   0  81  18 177   0   0   0   0
26   64   0  33  23   0   0   0   0   0
27   64   0  44  62   0   0   0   0   0
28   84   0  84 143 180   0   0   0   0
29  180   0 160 180 180   0   0   0   0
