Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0   4
3     0   0   0   0   0   0   0   0   5
4     0   0   0   0   0   0   0   0   2
5     0   0   0   0   0   0   0   0   2
6     0   0   0   0   0   0   0   0   4
7     0   0   0   0   0   0   0   0   8
8     0   0   0   0   0   0   0   0   9
9     0   0   0   0   0   0   0   0   3
10    0   0   0   0   0   0   0   0   5
11    0   0   0   0   6   0   0   0   6
12    0   0   0   0  13   0   0   0   8
13    0   0   0   0  23   0   0   0   9
14    0   0   0   0  40   0   0   0  11
15    0   0   0   0  80   0   0   0  13
16    0   0   0   0 180   0   0   0   0
17    0   0   0 180 180   0   0   0   0
18    0   0   0 180 180   0   0   0   0
19    0   0   0 131 180   0   0   0   0
20    0   0   0 180 180   0   0   0   0
21    0   0   0 180 101   0   0   0   0
22    0   0   0 180 180   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 180   0   0   0   0   0
26  180   0   0 124   0   0   0   0   0
27  180   0   0 180   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
