Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   2
3     0   0   0   0   0   0   0   0   2
4     0   0   0   0   0   0   0   0   2
5     0   0   0   0   0   0   0   0   3
6     0   0   0   0   0   0   0   0   5
7     0   0   0   0   0   0   0   0  10
8     0   0   0   0   0   0   0   0  20
9     0   0   0   0   0   0   0   0  36
10    0   0   0   0   0   0   0   0   8
11    0   0   0   0   0  14   0   0  14
12    0   0   0   0   0  33   0   0  11
13    0   0   0   0   0  71   0   0  14
14    0   0   0   0   0 147   0   0  10
15    0   0   0   0   0 180   0   0   0
16    0   0   0   0   0 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18    0   0 148   0 180  46   0   0   0
19    0   0 149   0 180 141   0   0   0
20    0   0 180   0 180 180   0   0   0
21    0   0 180   0 180 180   0   0   0
22    0   0 180   0 180 180   0   0   0
23   87   0  87 180 180 180   0   0   0
24   87   0 163 180 180 180   0   0   0
25   87   0 180 180 180 180   0   0   0
26   87   0 140 180 180 180   0   0   0
27   87   0 180 180 180 180   0   0   0
28  180   0 180 180 180 180   0   0   0
29  180   0 180 180 180 180   0   0   0
