Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  16
3     0   0   0   0   0   0   0   0   6
4     0   0   0   0   0   0   0   0   5
5     0   0   0   0   0   0   0   0   8
6     0   0   0   0  10   0   0   0  10
7     0   0   0   0   9   0   0   0  15
8     0   0   0   0  10   0   0   0  21
9     0   0   0   0  15   0   0   0  29
10    0   0   0   0   2   0   0   0  61
11    0   0   0   0  41   0   0   0  41
12    0   0   0  68  68   0   0   0  35
13    0   0   0  72 136   0   0   0  35
14    0   0   0  33 180   0   0   0   0
15    0   0   0  63 180   0   0   0   0
16    0   0   0 101 180   0   0   0   0
17    0   0   0 108   0   0   0   0   0
18  173   0   0 173   0   0   0   0   0
19  173   0   0 180   0   0   0   0   0
20  173   0   0 180   0   0   0   0   0
21  173   0   0 180   0   0   0   0   0
22  173   0   0 160   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0   0   0   0   0   0   0
26  180   0   0   0   0   0   0   0   0
27  180   0   0   0   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
