Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  14
2     0   0   0   0   0   0   0   0  37
3     0   0   0   0   0   0   0   0  53
4     0   0   0   0   0   0   0   0  99
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0   0 180   0 180
7     0   0   0   0   0   0 164   0 180
8     0   0   0   0   0   0 180   0 180
9     0   0   0   0   0   0 180   0 180
10    0   0   0   0   0   0 180   0 180
11    0   0   0   0   0   0 180   0 180
12    0   0 180   0   0   0 180   0 180
13    0   0 180   0   0   0 180   0 180
14    0   0 180   0   0   0 180   0 180
15    0   0 180   0   0   0 180   0  85
16    0   0 180   0   0   0 180   0 180
17    0   0 180   0 180   0 180   0 180
18  180   0 180   0  97   0   0   0 180
19  180   0 180   0 159   0   0   0 180
20  180   0 162   0 180   0   0   0   0
21  180   0 180   0 138   0   0   0   0
22  180   0 180   0 123 123 123   0   0
23  123   0 123 180 180  28 134   0   0
24  123   0 180 148 158  26 180   0   0
25  123   0 180 168 180  48 180   0   0
26  123   0 180 144 180  30 180   0   0
27  123   0 173  70 180 180 180   0 133
28  180   0 180  45 133 133 180   0 180
29   40   0  85  40 180 180 180   0 180
