Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0   9
4     0   0   0   0   0   0   0   0  17
5     0   0   0   0   0   0   0   0  31
6     0   0   0   0   0   0   0   0  21
7     0   0   0   0   0   0   0   0  13
8     0   0   0   0   0   0   0   0  23
9     0   0   0   0   0   0   0   0  17
10    0   0   0   0   0   0   0   0  24
11    0   0   0   0   0  33   0   0  33
12    0   0   0   0   0  87   0   0  24
13    0   0   0   0   0  91   0   0  26
14    0   0   0   0   0 180   0   0  25
15    0   0   0   0   0 180   0   0   0
16    0   0   0   0   0  59   0   0   0
17    0   0 138   0   0 138   0   0   0
18    0   0 180   0   0 167   0   0   0
19    0   0 180   0   0 180   0   0   0
20    0   0 180   0   0 112   0   0   0
21    0   0 180   0   0 180   0   0   0
22    0   0 180   0 180 180   0   0   0
23  180   0 180   0 180 180   0   0   0
24  180   0 180   0  55 180   0   0   0
25  180   0 180   0  95 180   0   0   0
26  180   0 180   0 180 180   0   0   0
27  180   0 180   0 180 180   0   0   0
28   40   0  40 180 180   0   0   0   0
29   40   0   0 180 180   0   0   0   0
