Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   8
4     0   0   0   0   0   0   0   0   9
5     0   0   0   0   0   0   0   0   4
6     0   0   0   0   2   0   0   0   2
7     0   0   0   0   3   0   0   0   1
8     0   0   0   0   4   0   0   0   1
9     0   0   0   0   2   0   0   0   2
10    0   0   0   0   4   0   0   0   3
11    0   0   0   0   8   0   0   8   4
12    0   0   0   8   8   0   0  22   5
13    0   0   0   9   2   0   0  49   0
14    0   0   0  14   4   0   0 165   0
15    0   0   0  19   5   0   0 180   0
16    0   0   0  30   7   0   0  11   0
17    0   0   0  11   7   0   0   7   0
18    5   0   0   5  14   0   0  17   0
19    5   0   0   2  19   0   0  47   0
20    5   0   0   1  43   0   0  50   0
21    5   0   0   2   0   0   0 164   0
22    5   0   0   0 180   0   0 180   0
23    5   0   0   0 145   0   0 180   0
24    5   0   0   0 180   0   0 180   0
25    5   0   0   0 180   0   0 180   0
26    5   0   0   0 180   0   0 180   0
27    5   0   0   0 180   0   0 180   0
28    5   0   0 180 180   0   0 180   0
29    5   0   0  55 180   0   0   0   0
