Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   2
3     0   0   0   0   0   0   0   0   4
4     0   0   0   0   0   0   0   0  12
5     0   0   0   0   0   0   0   0  42
6     0   0   0   0   0   0  42   0  42
7     0   0   0   0   0   0  35   0  81
8     0   0   0   0   0   0  43   0 111
9     0   0   0   0   0   0 116   0 180
10    0   0   0   0   0   0 180   0 180
11    0   0   0   0   0   0 180   0 180
12    0   0 180   0   0   0 180   0 180
13    0   0 180   0   0   0 180   0 180
14    0   0 180   0   0   0 180   0 152
15    0   0 180   0   0   0 180   0 180
16    0   0 180   0   0   0 148   0   0
17    0   0 180   0 180   0 180   0   0
18  180   0 180   0 180   0 180   0   0
19  180   0 180   0 180   0 180   0   0
20  180   0 180   0 157   0 180   0   0
21  180   0 180   0 180   0   0   0   0
22  180   0 180   0 180   0   0   0   0
23  180   0 180 180 180   0   0   0   0
24  180   0 180 151 180   0   0   0   0
25  180   0 180  91 126   0   0   0   0
26  180   0 180  61 175   0   0   0   0
27  180   0 180  50 180 180 180   0   0
28  180   0 180  39 180 180 180   0   0
29   17   0   0  17 180 180 180   0   0
