Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  13
3     0   0   0   0   0   0   0   0  12
4     0   0   0   0   0   0   0   0  20
5     0   0   0   0   0   0   0   0  40
6     0   0   0   0  77   0   0   0  77
7     0   0   0   0 151   0   0   0  95
8     0   0   0   0 145   0   0   0 121
9     0   0   0   0 180   0   0   0 180
10    0   0   0   0 180   0   0   0 180
11    0   0   0   0 180   0   0   0 180
12    0   0   0 180 180   0   0   0 180
13    0   0   0 180 180   0   0   0 142
14    0   0   0 180 111   0   0   0   0
15    0   0   0 180 131   0   0   0   0
16    0   0   0 180 119   0   0   0   0
17    0   0   0 137 137   0   0   0   0
18  180   0   0 180 168   0   0   0   0
19  180   0   0 180   0   0   0   0   0
20  180   0   0 180   0   0   0   0   0
21  180   0   0 180   0   0   0   0   0
22  180   0   0 180   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0  68   0   0   0   0   0
26  180   0   0  73   0   0   0   0   0
27  180   0   0 121   0   0   0   0   0
28  127   0   0 127   0   0   0   0   0
29  127   0   0 157   0   0   0   0   0
