Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  31
3     0   0   0   0   0   0   0   0 107
4     0   0   0   0   0   0   0   0 180
5     0   0   0   0   0   0   0   0  75
6     0   0   0   0   0 120 120   0 120
7     0   0   0   0   0  95 168   0 180
8     0   0   0   0   0  56 171   0 180
9     0   0   0   0   0  76 166   0 180
10    0   0   0   0   0  42 180   0 180
11    0   0   0   0   0 180 180   0 180
12    0   0 180   0 180 180 180   0   0
13    0   0  43   0 180 164  23   0   0
14    0   0  50   0 180 180  30   0   0
15    0   0  91   0 116 180  47   0   0
16    0   0 150   0 123 180  89   0   0
17    0   0 163   0 180 180 180   0   0
18  180   0 180   0 180 180 180   0   0
19  180   0 180   0 180 180 134   0   0
20  180   0 180   0 180 180 158   0   0
21  180   0 180   0 180 180  40   0   0
22  180   0 180   0 163 169   0   0 180
23  163   0 180   0 180 180   0   0 180
24  163   0 180   0 180 180   0   0 180
25  163   0   0   0   0 180   0   0 180
26  163   0   0   0   0  81   0   0 180
27  163   0   0   0   0 118   0   0 175
28  163   0 175   0 175 180 180   0 180
29  163   0 180   0 180 180  58   0 180
