Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  24
4     0   0   0   0   0   0   0   0  53
5     0   0   0   0   0   0   0   0 147
6     0   0   0   0   0   0 180   0 180
7     0   0   0   0   0   0 180   0 180
8     0   0   0   0   0   0 180   0 180
9     0   0   0   0   0   0 180   0 180
10    0   0   0   0   0   0 180   0 180
11    0   0   0   0   0   0 180 102 180
12    0   0 102   0   0   0 102 101 180
13    0   0 179   0   0   0  88 180 180
14    0   0 180   0   0   0  71 180 180
15    0   0 180   0   0   0 180 180 180
16    0   0 180   0   0   0 180 180 171
17    0   0 180   0 180 180 171 171   0
18  180   0 180   0 180 180 180 180   0
19  180   0 180   0 143 180 180 180   0
20  180   0 180   0 180 173 180 180   0
21  180   0 180   0 180 180 180 124 180
22  180 180 180   0 180 180 180 180 180
23  180 180 180   0 180 180 180 180 180
24  180 180 180   0 180 180   0 180 180
25  180 180 180   0 158 180   0 180 148
26  180 180   0   0 180 180   0 180 180
27  180 180   0   0 180 180 137 180 137
28  180 180   0 180 180 180 180 180 180
29  180 180   0  66   0 180 180 180 180
