Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   6
4     0   0   0   0   0   0   0   0   5
5     0   0   0   0   0   0   0   0   6
6     0   0   0   0   0   0   0   0   8
7     0   0   0   0   0   0   0   0   7
8     0   0   0   0   0   0   0   0   8
9     0   0   0   0   0   0   0   0  10
10    0   0   0   0   0   0   0   0  10
11    0   0   0   0  16   0   0   0  16
12    0   0   0   0  15   0   0   0  32
13    0   0   0   0  13   0   0   0  17
14    0   0   0   0  15   0   0   0  16
15    0   0   0   0  21   0   0   0  23
16    0   0   0   0  43   0   0   0  43
17    0   0   0  57  57   0   0   0   0
18    0   0   0  97 118   0   0   0   0
19    0   0   0 172 180   0   0   0   0
20    0   0   0 180  20   0   0   0   0
21    0   0   0 152  25   0   0   0   0
22    0   0   0 144   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 156   0   0   0   0   0
26  180   0   0 178   0   0   0   0   0
27  180   0   0 174   0   0   0   0   0
28  180   0   0 180   0   0   0   0   0
29  180   0   0 133   0   0   0   0   0
