Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0  10
4     0   0   0   0   0   0   0   0  14
5     0   0   0   0   0   0   0   0   4
6     0   0   0   0   0   0   0   0   4
7     0   0   0   0   0   0   0   0   4
8     0   0   0   0   0   0   0   0   8
9     0   0   0   0   0   0   0   0  12
10    0   0   0   0   0   0   0   0   7
11    0   0   0   0   0  11   0   0  11
12    0   0   0   0   0   8   0   0  19
13    0   0   0   0   0   6   0   0  32
14    0   0   0   0   0   2   0   0  32
15    0   0   0   0   0   5   0   0   0
16    0   0   0   0   0   3   0   0   0
17    0   0   5   0   0   5   0   0   0
18    0   0  10   0   0   7   0   0   0
19    0   0   7   0   0  22   0   0   0
20    0   0  14   0   0  69   0   0   0
21    0   0  19   0   0  64   0   0   0
22    0   0 169   0   0 169   0   0   0
23  180   0 180   0   0 180   0   0   0
24  180   0 180   0   0 180   0   0   0
25  180   0 180   0   0   0   0   0   0
26  180   0 180   0   0   0   0   0   0
27  180   0 180   0   0   0   0   0   0
28  152   0 152   0   0   0   0   0   0
29  152   0 180   0   0   0   0   0   0
