Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   4
4     0   0   0   0   0   0   0   0   8
5     0   0   0   0   0   0   0   0   9
6     0   0   0   0   0  12   0   0  12
7     0   0   0   0   0  34   0   0  11
8     0   0   0   0   0  24   0   0  14
9     0   0   0   0   0  55   0   0  10
10    0   0   0   0   0 104   0   0  12
11    0   0   0   0   0  19   0   0  19
12    0   0  24   0   0  24   0   0  30
13    0   0  45   0   0  53   0   0  38
14    0   0  75   0   0  60   0   0  20
15    0   0 134   0   0 141   0   0  17
16    0   0 180   0   0  16   0   0  16
17    0   0  20   0   0  20   0   0   0
18   21   0  21   0   0  38   0   0   0
19   21   0  22   0   0  63   0   0   0
20   21   0  13   0   0 111   0   0   0
21   21   0   3   0   0 180   0   0   0
22   21   0 180   0 180 180   0   0   0
23  180   0 180   0 180 180   0   0   0
24  180   0 180   0 180   0   0   0   0
25  180   0 120   0 180   0   0   0   0
26  180   0 156   0 180   0   0   0   0
27  180   0 180   0 174   0   0   0   0
28  180   0 180 180 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
