Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  14
4     0   0   0   0   0   0   0   0  18
5     0   0   0   0   0   0   0   0  35
6     0   0   0   0  40   0   0   0  40
7     0   0   0   0  55   0   0   0  83
8     0   0   0   0  39   0   0   0  88
9     0   0   0   0  24   0   0   0 153
10    0   0   0   0  43   0   0   0 180
11    0   0   0   0 180   0   0   0 180
12    0   0   0 180 180   0   0   0  96
13    0   0   0 180 158   0   0   0 162
14    0   0   0 180 180   0   0   0 180
15    0   0   0 115 180   0   0   0   0
16    0   0   0 180 102   0   0   0   0
17    0   0   0  98  98   0   0   0   0
18  170   0   0 170   0   0   0   0   0
19  170   0   0 180   0   0   0   0   0
20  170   0   0  67   0   0   0   0   0
21  170   0   0 102   0   0   0   0   0
22  170   0   0 168   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 180   0   0   0   0   0
26  180   0   0   0   0   0   0   0   0
27  180   0   0   0   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
